('dissolution', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'jailhouse', 'convict_crime', 'aversion_therapy', 'assertiveness', 'store_pen'])
('fine-looking', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'prosecuting_attorney', 'suspect', 'bring_friend', 'dilemma', 'prosecuting_attorney'])
('restructured', [0.0, 0.125, 0.1111111111111111, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'fricative', 'itchiness', 'antiproton', 'unit_language', 'exchange_money'])
('exceeded', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'dental_plate', 'slaughterous', 'patience', 'learn_music', 'equatorial_mount'])
('jagged', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'herbivory', 'fob', 'cardiac_arrhythmia', 'clot', 'small_shop'])
('bluring', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'kill_consciousness', 'memo', 'arresting', 'leaning', 'law_of_diminishing_return'])
('gallant', [0.0, 0.1, 0.09090909090909091, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'ctenophore', 'part_of_day', 'desktop', 'tackle', 'hang_out_with_friend'])
('confess', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'shine_up', 'baulk', 'castaway', 'transposable', 'onlays'])
('sufficed', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'abound', 'concept', 'enforce', 'poison_sumac', 'potency'])
('shambles', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'concede', 'fiendish', 'mozambique_channel', 'pilot_experiment', 'bushy_tail'])
('obsessive', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'weather_beaten', 'robotic', 'fisherwoman', 'phto_copy', 'abbreviate'])
('marvelled', [0.0, 0.2, 0.25, 0.0, '#surprising', '#surprising', 'positive', 1.0, 'call_family', 'mote', 'bubble', 'doubly_periodic', 'bombinate'])
('achievements', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'conspiracy', 'algebraic_combinatorics', 'south_korea', 'put_down', 'rootage'])
('heartbreaker', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'pension_secretary_theresa', 'metamaterial', 'irreconcilable', 'joylessness', 'eagle_butte'])
('tempt', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'damage', 'charge_plate', 'practiced', 'breeding_giant_panda', 'numeral'])
('conflicts', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'waffle_cone', 'need_dentist', 'relatively_high', 'arrive_late', 'acoustic'])
('drowning', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'reversion', 'call_lawyer', 'eugenol', 'cause_suffer', 'combinatorial'])
('overtake', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'excretion', 'outflank', 'mental_problem', 'take_place', 'grow_yard'])
('crashed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'preprint', 'smoke_joint', 'multiple_choices', 'know_new', 'nephritis'])
('deprived', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'undergird', 'medical_diagnosis', 'boat_captain', 'congressional_ally', 'commanded_hm'])
('scars', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'disposable_razor', 'sand_hopper', 'animal_type', 'restart', 'suppressing'])
('irking', [0.0, 0.2, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'falling_overboard', 'jar_against', 'show_emotion', 'carry_vessel', 'sepracor'])
('mesmerizes', [0.0, 0.16666666666666666, 0.14285714285714285, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'numeral', 'combination_therapy', 'monster_truck', 'spectral_distribution', 'inerrancy'])
('cunts', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'healthy_habit', 'mangled', 'round_pastry', 'complimentary_coffee', 'use_match'])
('obscurity', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'read_lot', 'read_comic', 'flower_garland', 'overcast_skies', 'crazy_moment'])
('succeeds', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'marital_partner', 'unscrew', 'ugliness', 'fornicate', 'mini_fridge'])
('owned', [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, '#scared', '#disgusting', 'negetive', -0.125, 'spender', 'cliff', 'unsupportable', 'nematode_worm', 'abductor_muscle'])
('madden', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'diffuseness', 'keel', 'recollective', 'resolutely', 'jar_against'])
('mocks', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'retarded', 'mental_retardation', 'old_software', 'colleague', 'mutt'])
('rectifying', [0.0, 0.25, 0.2, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'surprise_friend', 'alter', 'pier', 'fetidness', 'memo'])
('improvements', [0.0, 0.1, 0.09090909090909091, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'deterrent', 'bed_wetting', 'sunny', 'laconically', 'let_off_steam'])
('lagging', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'notebook_paper', 'viral_agent', 'acromegalic', 'coloured_flower', 'different_musical_genre'])
('noticed', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'timescales', 'water_bird', 'physical_condition', 'eastern_imperial_eagle', 'white_cotton_glove'])
('endemic', [0.0, 0.14285714285714285, 0.13333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'give_up_struggle', 'jump_in_water', 'arrow', 'duffer', 'efficient_algorithm'])
('frazzle', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'versatile_tool', 'contemptuous', 'unappreciated', 'hooey', 'outburst'])
('droop', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'codify', 'cosmic_ray_particle', 'enormity', 'pearlwort', 'education'])
('adopted', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.5, 'pity', 'enjoy_show', 'flamenco_dance', 'make_gesture', 'scapegrace'])
('enticed', [0.0, 0.07692307692307693, 0.07142857142857142, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'damage', 'practiced', 'exaltation', 'african_violet', 'changeability'])
('appalachian', [0.0, 0.18181818181818182, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'rd_engine', 'motor_vehicle', 'expert_ray_mears', 'good_manners', 'partiality'])
('messing', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'memo', 'arresting', 'leaning', 'one-dimensional', 'regeneration'])
('terribleness', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'animal', 'orderly', 'deficiency_disease', 'incompetence', 'dangerous_health'])
('misinformed', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'calendar_date', 'congenital_cataract', 'make_sale', 'patchouli', 'kill_friend'])
('misunderstood', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'egregious', 'ethafoam', 'award_support', 'plonk', 'create_new_idea'])
('interests', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'intangible_aspect', 'studiousness', 'debbie', 'whitewash', 'egg_crate'])
('agonies', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'muckheap', 'ceramic_restoration', 'british_afro_pop', 'turn_on_dvd_player', 'mystical_union'])
('smolder', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'rough_estimate', 'hospitalization', 'chic', 'windfall_profit', 'large_conglomerate'])
('dislocated', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'correction', 'grief-stricken', 'coprophilia', 'wolf_snake', 'moon_star'])
('vouch', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'hypertensives', 'leather_pouch', 'platinum_blond', 'nonsuch', 'gloomiest'])
('manipulation', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'matter-of-fact', 'archivist', 'tameness', 'problem_persists', 'get_present'])
('consecrated', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'plan_attack', 'intangibleness', 'conclusion', 'abscond', 'city_main_thoroughfare'])
('reaffirm', [0.0, 0.25, 0.2, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'unsupportable', 'nematode_worm', 'abductor_muscle', 'originality', 'opener'])
('overwhelming', [0.0, 0.25, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'excretion', 'outflank', 'mental_problem', 'better_cardiovascular_health', 'reversion'])
('bashed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'condemnatory', 'surprise', 'palace', 'fatalist', 'endurance_exercise'])
('aggressor', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'get_sore_foot', 'turn_stereo', 'creak', 'jump_trampoline', 'proexclamationation'])
('tortured', [0.0, 0.16666666666666666, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'become_physically_fit', 'soundproof', 'bunsen', 'use_atm', 'self_deprecation'])
('orchestrated', [0.0, 0.2857142857142857, 0.25, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'leadership', 'astray', 'buffoonery', 'show_picture', 'frigid'])
('squealing', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'baulk', 'prosperously', 'castaway', 'vita_sancti', 'transposable'])
('bibless', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -0.125, 'note_book', 'deciding', 'sinking', 'chaste', 'mzmcbride_administrator_status'])
('tortures', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'sprain_ankle', 'boy', 'nonresiny', 'become_physically_fit', 'ceramic_restoration'])
('torrent', [0.0, 0.06666666666666667, 0.0, 0.06666666666666667, '#scared', '#disgusting', 'negetive', -1.0, 'situ_tem', 'newletter', 'destroy_build', 'ashley_duke', 'published_bi_monthly'])
('laughingstock', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'eat_cat_food', 'move_action', 'irreconcilable', 'make_love', 'joylessness'])
('bisexual', [0.0, 0.2, 0.18181818181818182, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'stanley_holloway', 'red_eared_slider', 'irreconcilable', 'fashionable_clothes', 'cane'])
('curved', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', 0.0, 'theoretical_basis', 'mortal', 'diplomatist', 'gleam', 'landed_aristocracy'])
('blockbuster', [0.0, 0.08333333333333333, 0.07692307692307693, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'astronomical_clock', 'mediterranean_sea', 'law_firm', 'emergency_room', 'bump'])
('assurances', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'need_companionship', 'participation', 'antibiotic', 'glossitis', 'big_animal'])
('misaligned', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'mediastinal', 'significant', 'memo', 'hydraulic_pressure', 'arresting'])
('allergies', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'valued_colleague', 'skiff', 'butt_against', 'crackhead', 'full_moon'])
('darkened', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'memo', 'arresting', 'leaning', 'poker_game', 'striking'])
('concerns', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'scoreboard', 'high_transaction_cost', 'smooth', 'sect', 'chichi'])
('effusiveness', [0.0, 0.125, 0.1111111111111111, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'unsparingly', 'crown_of_thorn', 'have_sex', 'joust', 'hang_up_towel'])
('pickets', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'frivolousness', 'strong_smell', 'desire_live', 'watch_movie', 'bonniest'])
('underlings', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'eradicable', 'truculent', 'mechanic', 'dissentious', 'gossipmonger'])
('embroiled', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'paracentesis', 'look_picture', 'line_up', 'lymphatic_flow', 'coffee_mug'])
('savages', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'rocknroll', 'labile', 'leading', 'hold_back', 'white_cotton_glove'])
('unleash', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'hassle', 'highflyer', 'many_humans', 'unsupportable', 'nematode_worm'])
('disappointments', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'regular_octahedron', 'chasuble', 'visit_grandmother', 'frontline_troop', 'demeaning'])
('brutalising', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'memo', 'arresting', 'leaning', 'rare_developmental_disorder', 'poker_game'])
('savaged', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'white_cotton_glove', 'troop', 'look_behind', 'simpliciter', 'rent_house'])
('disrespecting', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'biggest_trading_partner', 'protrude', 'circumlocution', 'encouraging', 'mature_buck'])
('scrambles', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'zoomastigote', 'militarist', 'predestinationist', 'wal', 'memo'])
('heartening', [0.0, 0.16666666666666666, 0.1111111111111111, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'exercise_recusal', 'oscitant', 'bullet_hole', 'great_helmsman', 'child_maltreatment'])
('lawbreaker', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'pathetic_fallacy', 'whine', 'deaf', 'measurability', 'breast_lump'])
('qualms', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'lady_bedstraw', 'granular', 'petechial', 'extend', 'dc_voltage'])
('bigotries', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'dynein_light', 'bonfire', 'cadent', 'puffbird', 'splurge'])
('pleases', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'proof_of_purchase', 'unionized_workplace', 'wild_life', 'use_skill', 'spic'])
('supported', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'score_touchdown', 'three_dimensional', 'leather_pouch', 'goat_curd', 'dissidence'])
('well-being', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'arousal', 'drop_arch', 'apple_malus', 'marginal_income_tax', 'cembra_nut'])
('slanderer', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'protective_fold', 'effort', 'longue_hougue', 'cortana', 'iris_pseudacorus'])
('inspiring', [0.0, 0.25, 0.14285714285714285, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'bullet_hole', 'great_helmsman', 'child_maltreatment', 'reunion_tour', 'pretentiousness'])
('illumine', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'gladsome', 'messenger_bag', 'go_pee', 'afraid_death', 'inquiringly'])
('earned', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'complete_sentence', 'traffic_sign', 'cashew', 'honk', 'free_bird'])
('idiocies', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'incomprehensible', 'shaking_palsy', 'modern_times', 'bush_administration', 'research_project'])
('destabilisation', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'bemoan', 'porcelain_veneer', 'emotional_arousal', 'ssi_benefit', 'psoriatic_arthritis'])
('betrayals', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'noisy_crowd', 'vex', 'biro', 'process', 'hyperesthesia'])
('communist', [0.0, 0.15384615384615385, 0.0, 0.15384615384615385, '#scared', '#disgusting', 'negetive', -0.125, 'dysuria', 'formalization', 'aridness', 'waiter', 'seventh_commandment'])
('hassles', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'saw_wort_serratula', 'poor_person', 'scorpion', 'catholic_church', 'offset'])
('sued', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'repetitive_stress', 'fallen_tree', 'hangar', 'perishable_goods', 'african_violet'])
('harmed', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'bunsen', 'use_atm', 'remunerated', 'outburst', 'business_administration_bsba'])
('crumbling', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'addictive', 'dust', 'pearlwort', 'multiple_choices', 'adapted'])
('alabaster', [0.0, 0.15384615384615385, 0.0, 0.15384615384615385, '#scared', '#disgusting', 'negetive', 0.0, 'studio', 'change_position', 'ambient_light_condition', 'safety_harness', 'sean_puffy_comb'])
('sues', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'parachute_drop', 'stout', 'repetitive_stress', 'atlantic', 'fallen_tree'])
('hassled', [0.0, 0.14285714285714285, 0.0, 0.2, '#disgusting', '#scared', 'negetive', -1.0, 'poor_person', 'catholic_church', 'offset', 'means', 'postal_service'])
('marvels', [0.0, 0.125, 0.1111111111111111, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'chess_variant', 'hospitalization', 'chic', 'large_conglomerate', 'call_family'])
('upseting', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'make_pollution', 'breast_reconstruction', 'witticism', 'faucet_overflow', 'dime'])
('dripped', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'nephritis', 'vindicatory', 'keratosis_blennorrhagica', 'practice_yoga', 'go_back_home'])
('extremists', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'perking_up', 'flammable', 'old_friend', 'irreconcilable', 'joylessness'])
('streamlined', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'lifetime_ban', 'wiliness', 'rhyme', 'prehensile', 'fill_stomach'])
('monstrosities', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'conciliation', 'religious_sensibility', 'eparch_bishop', 'discomposure', 'temporary_house'])
('partitive', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', 0.0, 'partridge', 'go_jail', 'immortal', 'nutritional_benefit', 'gladness'])
('enhances', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'rock_music', 'hysterical_neurosis', 'book_library', 'spartan', 'fraternize'])
('accuses', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'rkairoa', 'periodic_bulletin', 'yellow_line', 'favorableness', 'movie_theater'])
('subsidizing', [0.0, 0.16666666666666666, 0.14285714285714285, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'sacred', 'terrible_crime', 'snipped_off', 'sore_leg', 'renal_tubule'])
('showdown', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'inexpungeable', 'susurration', 'acoustic', 'keep_warm', 'dairy_product'])
('admonition', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'leave_place', 'inside', 'jolly', 'revamp', 'watch_movie_together'])
('enhanced', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'rock_music', 'hysterical_neurosis', 'book_library', 'spartan', 'fraternize'])
('rifts', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'stability', 'propane_heater', 'vengeance', 'feel_satisfied', 'thanagar'])
('dungeon', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'exhilaratingly', 'curved_wooden', 'respondeat_superior', 'black_water', 'clock'])
('exploited', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.5, 'blackberry', 'interpretative_dancing', 'breathable', 'holy_place', 'end_day'])
('insulting', [0.0, 0.2, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'satirize', 'run_roughly_parallel', 'quantum_mechanical_phenomenon', 'state_fact', 'grow_yard'])
('reform', [0.0, 0.08333333333333333, 0.07692307692307693, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'book_library', 'memo', 'fraternize', 'arresting', 'leaning'])
('literate', [0.0, 0.2222222222222222, 0.2, 0.0, '#interesting', '#interesting', 'positive', 0.375, 'irreconcilable', 'joylessness', 'transfuse', 'imprecate', 'semantic_error'])
('frustrates', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'recollective', 'warm_place', 'go_dentist', 'angry_behavior', 'profit'])
('junky', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'exchange_opinion', 'intransigent', 'heritage', 'cover_leg', 'enophile'])
('difficulties', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'incinerator', 'phenolphthalein', 'high_land', 'complementarity', 'truculence'])
('unravel', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'multiple_choices', 'heavy_curtain', 'chips', 'corporal_punishment', 'schadenfreude'])
('closed', [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, '#scared', '#disgusting', 'negetive', -0.5, 'undergraduate_research', 'excellent_rapport', 'needful', 'milky', 'ocean_beach'])
('detracting', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'projection_screen', 'army_boss', 'assent', 'personal_flotation_devices', 'boulevard'])
('refuting', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'importantly', 'fifo_queue', 'retrocognition', 'turquoise', 'sliced_celery'])
('stutters', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'stilt_sandpiper', 'glandular_disease', 'cyan', 'conditioned_emotion', 'shift_gear'])
('declining', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'breeding_ground', 'top_tax_bracket', 'monitor_heart_rate', 'windfall_profit', 'profound_respect'])
('limits', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'postoperatively', 'waste_incinerator', 'super_rich', 'prevention', 'hooligan'])
('darker', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -1.0, 'pediatric_icu', 'dapperness', 'catchy_hook', 'ignore_conception', 'pediatric_icu'])
('exalting', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'humming_along', 'bullet_hole', 'graffiti', 'complement_activation', 'whopping'])
('compromising', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'dysmenorrhea', 'hip_pain', 'enter_home', 'unsupportable', 'nematode_worm'])
('spewed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'tile', 'concupiscence', 'chest_pain', 'climb_mount_everest', 'gas_burner'])
('disenfranchised', [0.0, 0.18181818181818182, 0.0, 0.18181818181818182, '#scared', '#disgusting', 'negetive', -0.375, 'putsch', 'del_pezzo_surface', 'planet_solar_system', 'uncultivated', 'silliness'])
('accursed', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'engagingly', 'deuce', 'providence_journal', 'white_cotton_glove', 'look_behind'])
('instigators', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'hear_sound', 'dead_soul', 'receive_service', 'fertility', 'yearbook'])
('yay', [0.0, 0.09090909090909091, 0.08333333333333333, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'rest_period', 'drowsiness', 'cylinder', 'gaseous', 'visual_distraction'])
('bewildering', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'suspension', 'unworthiness', 'bodiless', 'rapper', 'burn_forest'])
('controlled', [0.0, 0.5, 0.4, 0.0, '#interesting', '#interesting', 'positive', 0.375, 'mountain_top', 'furcate', 'postoperatively', 'waste_incinerator', 'basket_oak'])
('slumping', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'nephritis', 'vindicatory', 'practice_yoga', 'cosmic_ray_particle', 'mojo'])
('painted', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.125, 'different_musical_genre', 'autostrada', 'owner_house', 'wiliness', 'skydiving'])
('jaded', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'outburst', 'business_administration_bsba', 'respiratory_illness', 'contradict', 'buttery'])
('injustices', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'feel_sad_about', 'mucky', 'find_end_line', 'social_realism', 'edible'])
